caco2_wang,pampa_ncats,hia_hou,solubility_aqsoldb,pgp_broccatelli,lipophilicity_astrazeneca,clearance_hepatocyte_az
0.428011,0.449617,0.369139,0.168097,0.693766,0.407973,0.461928
0.437486,0.460768,0.367247,0.159655,0.750575,0.458443,0.461988
0.443572,0.461459,0.355448,0.138795,0.795410,0.487956,0.455700
0.560478,0.640067,0.497948,0.132681,0.607519,0.555382,0.485664
0.504934,0.549235,0.420402,0.161256,0.618163,0.637100,0.519929
0.517954,0.570867,0.420767,0.154597,0.677112,0.694283,0.525815
0.529802,0.576152,0.422469,0.143606,0.697629,0.676832,0.513147
0.521063,0.576254,0.419355,0.143595,0.727995,0.683618,0.504124
0.459469,0.511504,0.390368,0.154299,0.679504,0.653645,0.545192
0.461846,0.520069,0.389062,0.152078,0.722656,0.667858,0.536950
0.470678,0.527407,0.387556,0.140930,0.734725,0.675385,0.530615
0.458447,0.502473,0.396086,0.158931,0.723985,0.657562,0.537081
0.477916,0.512322,0.389377,0.143331,0.747485,0.678434,0.523110
0.467696,0.498259,0.386824,0.135993,0.762855,0.713284,0.521396
0.479074,0.480640,0.397274,0.129334,0.757975,0.706448,0.489328
0.478356,0.501620,0.405728,0.134781,0.775305,0.662302,0.526972
0.413087,0.453771,0.367989,0.144386,0.722462,0.659821,0.553083
0.282688,0.311538,0.319810,0.268764,0.536719,0.479888,0.463832
0.260764,0.299995,0.303775,0.298988,0.419713,0.428190,0.460098
0.259702,0.295378,0.299047,0.276680,0.459291,0.448439,0.448393
0.260204,0.295562,0.302234,0.257294,0.503384,0.462720,0.454757
0.262111,0.296431,0.303051,0.253997,0.540182,0.469747,0.468354
0.266359,0.296469,0.303047,0.247246,0.578814,0.477240,0.471323
0.266359,0.296469,0.303047,0.247246,0.578814,0.477240,0.471323
0.271861,0.300199,0.305149,0.247683,0.583515,0.485684,0.484773
0.271861,0.300199,0.305149,0.247683,0.583515,0.485684,0.484773
0.281946,0.302488,0.306457,0.246239,0.588926,0.493671,0.486997
0.281946,0.302488,0.306457,0.246239,0.588926,0.493671,0.486997
0.288743,0.307258,0.306837,0.242437,0.591068,0.496260,0.491151
0.311723,0.314238,0.302307,0.231045,0.592381,0.504026,0.493324
0.311723,0.314238,0.302307,0.231045,0.592381,0.504026,0.493324
0.261153,0.283267,0.303641,0.307527,0.465528,0.456466,0.455416
0.263701,0.300021,0.301072,0.326020,0.482549,0.444543,0.472088
0.272217,0.292857,0.297651,0.319494,0.512467,0.440518,0.478687
0.330719,0.305080,0.292537,0.222177,0.716424,0.570159,0.631655
0.349595,0.335676,0.285513,0.218486,0.783100,0.541578,0.592885
0.347387,0.337973,0.285202,0.211601,0.791336,0.539212,0.588474
0.348612,0.337980,0.285017,0.207019,0.792382,0.537766,0.588640
0.392434,0.342447,0.317863,0.205602,0.791247,0.582229,0.646469
0.266935,0.319023,0.281783,0.358987,0.391378,0.360278,0.500450
0.280562,0.324950,0.290721,0.246116,0.502547,0.430148,0.523052
0.284132,0.326728,0.299557,0.226609,0.581266,0.457038,0.550272
0.291046,0.327312,0.298397,0.214277,0.624970,0.477678,0.553789
0.318046,0.333367,0.300894,0.209134,0.645002,0.480716,0.555360
0.264965,0.328951,0.278764,0.223054,0.435035,0.476412,0.517629
0.279833,0.319219,0.280656,0.364136,0.361551,0.385732,0.485602
0.281943,0.320603,0.283834,0.250279,0.462347,0.478753,0.515602
0.284283,0.320398,0.292572,0.233241,0.542747,0.502964,0.541214
0.289408,0.320919,0.291597,0.221434,0.579684,0.522905,0.544792
0.313785,0.328026,0.294171,0.216691,0.601873,0.522604,0.544025
0.255450,0.316252,0.266270,0.382217,0.395248,0.330984,0.478344
0.280250,0.314985,0.274567,0.276377,0.478167,0.427139,0.501090
0.282271,0.315157,0.280919,0.247062,0.551737,0.453644,0.521414
0.290185,0.315026,0.279536,0.236204,0.596595,0.472536,0.522868
0.307613,0.313377,0.280883,0.233752,0.618097,0.476333,0.525202
0.263601,0.321911,0.269925,0.366514,0.379343,0.385408,0.499827
0.272864,0.316016,0.265652,0.256576,0.471230,0.476397,0.525236
0.274714,0.315992,0.271933,0.235755,0.547570,0.510060,0.547028
0.283101,0.315094,0.270117,0.226747,0.586302,0.529500,0.547395
0.298458,0.317088,0.271540,0.225047,0.606723,0.531490,0.546731
0.280349,0.332903,0.263473,0.261184,0.483017,0.429944,0.518086
0.272122,0.325423,0.267309,0.283295,0.462056,0.433715,0.496728
0.351928,0.391064,0.310847,0.120281,0.791444,0.517459,0.576026
0.352457,0.391711,0.310487,0.114314,0.795596,0.514755,0.576348
0.352955,0.391917,0.308262,0.114067,0.799153,0.509647,0.575736
0.354501,0.392631,0.307397,0.114192,0.795742,0.501167,0.575882
0.356579,0.392956,0.304484,0.113547,0.798617,0.499530,0.575097
0.353926,0.392721,0.304309,0.112765,0.802917,0.513374,0.575070
0.354654,0.393923,0.303730,0.111771,0.811692,0.522288,0.573701
0.243982,0.279635,0.254564,0.208173,0.647455,0.396974,0.533840
0.243982,0.279635,0.254564,0.208173,0.647455,0.396974,0.533840
0.245769,0.280793,0.254465,0.206403,0.650971,0.397125,0.534775
0.245769,0.280793,0.254465,0.206403,0.650971,0.397125,0.534775
0.248775,0.280928,0.253532,0.204042,0.660498,0.394128,0.534383
0.248775,0.280928,0.253532,0.204042,0.660498,0.394128,0.534383
0.255823,0.281082,0.253261,0.200723,0.662887,0.399347,0.533792
0.255823,0.281082,0.253261,0.200723,0.662887,0.399347,0.533792
0.260575,0.282096,0.253459,0.197430,0.666883,0.404460,0.536747
0.260575,0.282096,0.253459,0.197430,0.666883,0.404460,0.536747
0.266774,0.282450,0.253271,0.194313,0.671668,0.412741,0.536273
0.266774,0.282450,0.253271,0.194313,0.671668,0.412741,0.536273
0.251622,0.282646,0.245536,0.201787,0.639457,0.377611,0.534774
0.251622,0.282646,0.245536,0.201787,0.639457,0.377611,0.534774
0.258486,0.283212,0.246199,0.199529,0.643587,0.377586,0.533989
0.258486,0.283212,0.246199,0.199529,0.643587,0.377586,0.533989
0.266150,0.284621,0.245404,0.189060,0.643332,0.382357,0.531558
0.266150,0.284621,0.245404,0.189060,0.643332,0.382357,0.531558
0.267751,0.287932,0.244539,0.186358,0.646818,0.388624,0.533011
0.267751,0.287932,0.244539,0.186358,0.646818,0.388624,0.533011
0.278831,0.291123,0.244071,0.184279,0.649163,0.394516,0.531580
0.278831,0.291123,0.244071,0.184279,0.649163,0.394516,0.531580
0.251383,0.279036,0.244922,0.211863,0.629952,0.381035,0.550415
0.251383,0.279036,0.244922,0.211863,0.629952,0.381035,0.550415
0.283741,0.306711,0.248529,0.201399,0.636559,0.426421,0.534755
0.283741,0.306711,0.248529,0.201399,0.636559,0.426421,0.534755
0.535454,0.519187,0.398556,0.160430,0.752280,0.635059,0.517329
0.520596,0.521354,0.402174,0.154739,0.777050,0.586659,0.538026
0.393818,0.387292,0.355644,0.171948,0.750730,0.554556,0.546660
0.366782,0.334389,0.350825,0.191279,0.728521,0.525154,0.563742
0.359587,0.331837,0.344455,0.200830,0.721587,0.503192,0.559737
0.384837,0.336891,0.347441,0.196300,0.743141,0.460510,0.562572
0.462408,0.490442,0.406002,0.153226,0.768515,0.631617,0.550531
0.452419,0.467076,0.386492,0.145508,0.836415,0.640153,0.563869
0.448772,0.449198,0.375877,0.142217,0.855917,0.640105,0.571922
0.449884,0.452785,0.369363,0.128387,0.868488,0.632348,0.578755
0.536022,0.555493,0.454744,0.124553,0.732546,0.666516,0.486577
0.442616,0.408080,0.401842,0.132341,0.680221,0.578407,0.442580
0.438328,0.388117,0.400954,0.136806,0.704467,0.558391,0.453481
0.424724,0.390373,0.393227,0.126749,0.714648,0.580954,0.473206
0.418115,0.375180,0.386487,0.123797,0.723049,0.591519,0.480235
0.414948,0.375005,0.375881,0.119668,0.729693,0.598445,0.479542
0.471219,0.415678,0.365427,0.096193,0.774849,0.550533,0.473181
0.379491,0.352881,0.347859,0.118275,0.731872,0.528089,0.459766
0.369918,0.343162,0.340237,0.113297,0.738309,0.538294,0.465499
0.366460,0.345149,0.334380,0.112769,0.749249,0.544926,0.462730
0.363307,0.341032,0.333139,0.110241,0.764808,0.537286,0.463374
0.358801,0.339849,0.328919,0.104179,0.766277,0.537114,0.477791
0.451025,0.416322,0.370485,0.122587,0.754190,0.621390,0.482680
0.434709,0.428779,0.377135,0.133713,0.741989,0.613138,0.484419
0.393680,0.352133,0.357649,0.166258,0.670096,0.499152,0.433523
0.195905,0.247847,0.187281,0.657507,0.340386,0.193936,0.317714
0.438636,0.533523,0.352678,0.162124,0.752622,0.450227,0.556740
0.457580,0.535882,0.350468,0.155861,0.788697,0.477398,0.566343
0.459562,0.526047,0.348615,0.148249,0.821211,0.491458,0.565061
0.475004,0.444638,0.331556,0.120089,0.867301,0.611939,0.469830
0.475004,0.444638,0.331556,0.120089,0.867301,0.611939,0.469830
0.258340,0.303713,0.292760,0.257175,0.661585,0.389895,0.560028
0.258340,0.303713,0.292760,0.257175,0.661585,0.389895,0.560028
0.306665,0.322255,0.298671,0.260706,0.714894,0.498005,0.558896
0.306665,0.322255,0.298671,0.260706,0.714894,0.498005,0.558896
0.310222,0.327864,0.298713,0.238055,0.734380,0.518632,0.558964
0.310222,0.327864,0.298713,0.238055,0.734380,0.518632,0.558964
0.329122,0.331526,0.291117,0.234544,0.713700,0.547952,0.550998
0.329122,0.331526,0.291117,0.234544,0.713700,0.547952,0.550998
0.336363,0.327782,0.287995,0.258983,0.707742,0.565018,0.526402
0.336363,0.327782,0.287995,0.258983,0.707742,0.565018,0.526402
0.336363,0.327782,0.287995,0.258983,0.707742,0.565018,0.526402
0.336363,0.327782,0.287995,0.258983,0.707742,0.565018,0.526402
0.357641,0.334102,0.294931,0.224731,0.743539,0.588651,0.554970
0.357641,0.334102,0.294931,0.224731,0.743539,0.588651,0.554970
0.345185,0.327922,0.292622,0.222877,0.712479,0.565325,0.524250
0.345185,0.327922,0.292622,0.222877,0.712479,0.565325,0.524250
0.347323,0.320684,0.291893,0.215615,0.742610,0.604608,0.537556
0.347323,0.320684,0.291893,0.215615,0.742610,0.604608,0.537556
0.357827,0.327702,0.293303,0.201781,0.723163,0.596313,0.531378
0.357827,0.327702,0.293303,0.201781,0.723163,0.596313,0.531378
0.347334,0.317326,0.291132,0.213520,0.717660,0.604998,0.544940
0.347334,0.317326,0.291132,0.213520,0.717660,0.604998,0.544940
0.345082,0.326287,0.293579,0.199085,0.756424,0.605367,0.538487
0.345082,0.326287,0.293579,0.199085,0.756424,0.605367,0.538487
0.372892,0.320214,0.304044,0.226090,0.766301,0.608860,0.518729
0.372892,0.320214,0.304044,0.226090,0.766301,0.608860,0.518729
0.250179,0.314634,0.245712,0.199668,0.613845,0.464142,0.539258
0.343801,0.411484,0.333238,0.539512,0.419814,0.227324,0.385358
0.339422,0.433223,0.321489,0.539633,0.407580,0.266848,0.384950
0.348981,0.451520,0.343704,0.522375,0.478781,0.247218,0.405718
0.361184,0.472597,0.360240,0.478717,0.486417,0.254389,0.430679
0.358908,0.498444,0.367374,0.441953,0.493541,0.253838,0.451965
0.354337,0.494194,0.374725,0.392446,0.519021,0.276608,0.469537
0.354942,0.486363,0.369652,0.344993,0.562322,0.293061,0.499736
0.363755,0.474761,0.366797,0.272914,0.629023,0.360973,0.512765
0.373356,0.473648,0.365479,0.241775,0.662486,0.392677,0.527918
0.410809,0.491976,0.365066,0.400873,0.502986,0.274838,0.466455
0.403921,0.482895,0.388908,0.388125,0.493343,0.282930,0.461313
0.414742,0.487115,0.371272,0.377761,0.510408,0.273763,0.459923
0.281464,0.352656,0.271219,0.634627,0.384766,0.273225,0.362645
0.326547,0.365132,0.325344,0.520581,0.456790,0.250853,0.437763
0.531820,0.690205,0.509383,0.331336,0.441710,0.261226,0.433161
0.294932,0.369992,0.300218,0.483223,0.416884,0.238785,0.443075
0.369164,0.305685,0.308905,0.151532,0.775289,0.568068,0.559545
0.371412,0.304394,0.306418,0.150878,0.783705,0.560346,0.567614
0.372766,0.305411,0.307649,0.148791,0.785302,0.557230,0.570851
0.371844,0.306549,0.309422,0.145712,0.787131,0.553753,0.571138
0.371061,0.307405,0.309278,0.143282,0.780112,0.552555,0.570239
0.376516,0.307869,0.302299,0.161771,0.753169,0.539671,0.591829
0.373453,0.304689,0.304893,0.157603,0.761068,0.548139,0.583494
0.374362,0.305860,0.307444,0.154975,0.764773,0.555383,0.583846
0.370125,0.307331,0.302839,0.158507,0.760320,0.560296,0.566829
0.360212,0.307149,0.296775,0.186959,0.694058,0.525119,0.555936
0.361853,0.307588,0.313098,0.175092,0.777349,0.561182,0.552990
0.382990,0.326079,0.303432,0.178625,0.761005,0.563835,0.585092
0.384900,0.325133,0.305993,0.172082,0.777045,0.556291,0.579948
0.371758,0.309854,0.296690,0.168198,0.728375,0.561968,0.531173
0.375089,0.307740,0.305154,0.178170,0.714544,0.561609,0.498785
0.376613,0.314702,0.297609,0.166867,0.721677,0.566748,0.525226
0.292420,0.290573,0.288910,0.191124,0.724669,0.504103,0.579266
0.299051,0.292489,0.285872,0.182435,0.735909,0.504215,0.573152
0.302029,0.293302,0.288849,0.178361,0.725206,0.514788,0.567229
0.360051,0.344746,0.298922,0.163416,0.830204,0.554358,0.579024
0.320079,0.309995,0.275601,0.159222,0.770556,0.505316,0.566544
0.288467,0.278167,0.284376,0.183063,0.724388,0.518004,0.548191
0.303558,0.302296,0.297824,0.200861,0.693459,0.526353,0.573119
0.319311,0.302590,0.285130,0.185098,0.763099,0.549842,0.571421
0.296564,0.299232,0.281567,0.171563,0.769563,0.534755,0.559941
0.279604,0.332540,0.277580,0.240450,0.550364,0.457984,0.552295
0.282189,0.331503,0.279923,0.231567,0.599243,0.449308,0.553985
0.287375,0.335508,0.280964,0.206157,0.610955,0.460560,0.554068
0.319307,0.333853,0.273753,0.191831,0.727185,0.480580,0.599087
0.332965,0.332177,0.269456,0.168579,0.752482,0.500042,0.601545
0.307952,0.372393,0.296535,0.221452,0.684720,0.426530,0.603239
0.400903,0.365662,0.335816,0.214023,0.683323,0.555973,0.516381
0.459156,0.408648,0.313653,0.228384,0.775909,0.616637,0.584935
0.429727,0.359378,0.332651,0.181586,0.774545,0.567464,0.594123
0.442142,0.367462,0.348436,0.166665,0.763521,0.574827,0.467399
0.455251,0.377817,0.369068,0.240497,0.724511,0.524330,0.471306
0.429066,0.380913,0.344622,0.139435,0.750939,0.632004,0.530500
0.403578,0.338571,0.355042,0.185879,0.722471,0.597994,0.493637
0.403578,0.338571,0.355042,0.185879,0.722471,0.597994,0.493637
0.419837,0.349921,0.337177,0.185394,0.730852,0.645914,0.512048
0.419837,0.349921,0.337177,0.185394,0.730852,0.645914,0.512048
0.390443,0.334788,0.343839,0.172313,0.765621,0.685399,0.490126
0.439244,0.362350,0.361430,0.154514,0.763958,0.646358,0.510425
0.452049,0.391085,0.345632,0.152129,0.811752,0.629635,0.533903
0.455454,0.391477,0.349086,0.149327,0.791645,0.636291,0.551666
0.449547,0.382429,0.351525,0.169636,0.777795,0.637316,0.529348
0.439244,0.362350,0.361430,0.154514,0.763958,0.646358,0.510425
0.447611,0.381558,0.350656,0.167708,0.752327,0.636674,0.515568
0.432421,0.366721,0.372287,0.201010,0.724677,0.611503,0.472449
0.410640,0.347156,0.345869,0.165955,0.733771,0.583097,0.479225
0.420286,0.364024,0.342452,0.162973,0.772155,0.596663,0.553945
0.353949,0.326048,0.339985,0.200963,0.691911,0.564006,0.514016
0.459229,0.399395,0.383231,0.175598,0.757076,0.559714,0.497497
0.413601,0.362315,0.356886,0.196444,0.734042,0.587973,0.514057
0.446823,0.365978,0.339780,0.212528,0.732251,0.572927,0.503101
0.429312,0.365478,0.392102,0.185550,0.740126,0.612630,0.436902
0.352726,0.298083,0.305037,0.185256,0.678908,0.544433,0.488863
0.423608,0.353442,0.366528,0.194185,0.780453,0.597023,0.489625
0.341871,0.298673,0.310607,0.201682,0.667810,0.542727,0.481009
0.310512,0.295828,0.313042,0.246366,0.628966,0.476732,0.501451
0.341871,0.298673,0.310607,0.201682,0.667810,0.542727,0.481009
0.310512,0.295828,0.313042,0.246366,0.628966,0.476732,0.501451
0.458712,0.382017,0.373189,0.179417,0.742887,0.637317,0.565021
0.447782,0.374835,0.419014,0.157505,0.696704,0.603629,0.487793
0.402062,0.322423,0.320885,0.180462,0.757603,0.592925,0.474000
0.391180,0.318629,0.317611,0.211454,0.768975,0.591842,0.471145
0.350732,0.303675,0.316229,0.166437,0.772402,0.511340,0.499649
0.371119,0.310206,0.310568,0.187023,0.720675,0.519752,0.514251
0.462681,0.414410,0.366458,0.153982,0.725602,0.569000,0.489087
0.386892,0.322697,0.319450,0.169123,0.769055,0.586158,0.471910
0.449377,0.383882,0.353911,0.137679,0.768683,0.616852,0.522401
0.420946,0.351045,0.389928,0.165585,0.734815,0.620184,0.511936
0.418715,0.336977,0.385727,0.172038,0.720328,0.616611,0.538350
0.431838,0.348823,0.389781,0.155365,0.786722,0.655267,0.513290
0.428732,0.353441,0.402838,0.147624,0.749503,0.622305,0.513098
0.460346,0.377699,0.361718,0.136144,0.767457,0.625720,0.533038
0.452884,0.381989,0.353963,0.145769,0.766404,0.611201,0.566859
0.448398,0.367936,0.363356,0.153963,0.725892,0.637472,0.522800
0.423598,0.366280,0.368561,0.176465,0.706959,0.584068,0.511042
0.411663,0.352897,0.415861,0.196331,0.713650,0.587775,0.475460
0.443232,0.369937,0.367945,0.174322,0.707318,0.613070,0.503877
0.371961,0.306507,0.312762,0.171362,0.779277,0.552212,0.500801
0.360756,0.302285,0.326906,0.171843,0.782604,0.571530,0.502280
0.452386,0.365468,0.371271,0.163050,0.715034,0.601378,0.511406
0.400784,0.326770,0.320702,0.165189,0.772381,0.582114,0.472583
0.401736,0.331633,0.315316,0.169919,0.771630,0.565901,0.464978
0.396763,0.327780,0.313994,0.167539,0.775384,0.572780,0.470922
0.413804,0.340914,0.308023,0.177955,0.760042,0.569299,0.493967
0.419145,0.348576,0.390598,0.171466,0.718263,0.629929,0.491210
0.432480,0.369928,0.366224,0.176463,0.707750,0.557432,0.495655
0.430732,0.375402,0.347718,0.167952,0.712694,0.524656,0.495861
0.404322,0.346417,0.399139,0.203536,0.715939,0.539232,0.483634
0.428914,0.370704,0.364397,0.181454,0.711413,0.581453,0.508307
0.412089,0.356845,0.419300,0.200882,0.714701,0.576002,0.471957
0.448015,0.374377,0.363945,0.176878,0.712277,0.609935,0.500062
0.416400,0.357929,0.358520,0.182020,0.706034,0.558438,0.523601
0.425947,0.361119,0.388303,0.151079,0.746626,0.616281,0.528883
0.449431,0.383001,0.353242,0.180354,0.760462,0.621905,0.569523
0.417569,0.351273,0.386725,0.152650,0.737503,0.596252,0.495746
0.408589,0.344077,0.401925,0.180671,0.708055,0.577781,0.509586
0.437894,0.365736,0.350722,0.166890,0.732157,0.611603,0.510161
0.438900,0.380568,0.350473,0.164327,0.758406,0.619596,0.545986
0.445456,0.374843,0.357069,0.148130,0.753124,0.616458,0.574870
0.458024,0.372851,0.378416,0.166137,0.777008,0.633725,0.541688
0.419302,0.372534,0.377235,0.179320,0.748086,0.632860,0.524748
0.433334,0.369776,0.358297,0.162957,0.755715,0.607035,0.558086
0.433917,0.364553,0.358387,0.157586,0.759074,0.630138,0.540278
0.399964,0.330099,0.369433,0.177457,0.719375,0.610329,0.547581
0.439559,0.351771,0.394035,0.158614,0.781295,0.591792,0.519906
0.435151,0.364838,0.355361,0.157613,0.741683,0.616334,0.542453
0.435151,0.364838,0.355361,0.157613,0.741683,0.616334,0.542453
0.435151,0.364838,0.355361,0.157613,0.741683,0.616334,0.542453
0.426689,0.353197,0.381252,0.180511,0.787675,0.628047,0.508302
0.423262,0.359931,0.386345,0.169900,0.727318,0.619741,0.511473
0.452989,0.370090,0.357127,0.150419,0.770410,0.625594,0.530258
0.445669,0.374884,0.348842,0.165699,0.756265,0.614022,0.564978
0.445669,0.374884,0.348842,0.165699,0.756265,0.614022,0.564978
0.445669,0.374884,0.348842,0.165699,0.756265,0.614022,0.564978
0.436052,0.361809,0.365519,0.184933,0.785738,0.614869,0.524185
0.432273,0.373364,0.374066,0.177570,0.746500,0.631255,0.536775
0.414106,0.340500,0.391611,0.186949,0.744724,0.579816,0.567645
0.437850,0.381127,0.355993,0.159643,0.769551,0.622837,0.580523
0.435735,0.368214,0.375831,0.175962,0.816781,0.625236,0.526367
0.434543,0.380998,0.378848,0.173616,0.786615,0.639547,0.536229
0.427207,0.347664,0.356087,0.168588,0.719934,0.564249,0.555352
0.436568,0.356911,0.391401,0.158445,0.796559,0.638635,0.504404
0.428099,0.361394,0.400319,0.150464,0.731198,0.607601,0.508476
0.444279,0.386595,0.365493,0.147514,0.767499,0.615908,0.583452
0.436675,0.381559,0.392580,0.154878,0.791925,0.619404,0.538041
0.440816,0.384519,0.355553,0.142539,0.789688,0.621948,0.557757
0.449205,0.366577,0.374602,0.175493,0.749484,0.590758,0.526748
0.427891,0.377069,0.356662,0.172725,0.745610,0.583346,0.543659
0.458024,0.372851,0.378416,0.166137,0.777008,0.633725,0.541688
0.435151,0.364838,0.355361,0.157613,0.741683,0.616334,0.542453
0.426689,0.353197,0.381252,0.180511,0.787675,0.628047,0.508302
0.423262,0.359931,0.386345,0.169900,0.727318,0.619741,0.511473
0.452989,0.370090,0.357127,0.150419,0.770410,0.625594,0.530258
0.436052,0.361809,0.365519,0.184933,0.785738,0.614869,0.524185
0.432273,0.373364,0.374066,0.177570,0.746500,0.631255,0.536775
0.437850,0.381127,0.355993,0.159643,0.769551,0.622837,0.580523
0.423461,0.371738,0.353121,0.192507,0.724265,0.576163,0.536308
0.439556,0.355802,0.355748,0.161715,0.721045,0.583374,0.526908
0.446756,0.366526,0.350262,0.168065,0.737212,0.599371,0.553225
0.438286,0.372305,0.384668,0.194426,0.746305,0.577891,0.513733
0.417972,0.364970,0.362467,0.194611,0.714425,0.550006,0.504644
0.413168,0.344402,0.383876,0.208616,0.743514,0.603249,0.482026
0.406648,0.353017,0.396377,0.200397,0.714529,0.561118,0.472870
0.435985,0.372405,0.359947,0.180544,0.719610,0.588976,0.498412
